"DR_NO","Date.Rptd","DATE.OCC","TIME.OCC","AREA","AREA.NAME","Rpt.Dist.No","Part.1.2","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Status","Status.Desc","LOCATION","LAT","LON","Time.to.reports","Delayed_Report","Time_Slots_Happening","Weekdays_of_DateOcc"
230305680,2023-02-02,2023-02-02,1700,3,"Southwest",396,1,330,"BURGLARY FROM VEHICLE",28,"M","H",108,"PARKING LOT","IC","Invest Cont","W  MARTIN LUTHER KING JR        BL",34.0109,-118.2915,0,"0","Afternoon","Thursday"
240709844,2024-07-01,2024-06-30,1830,7,"Wilshire",734,1,330,"BURGLARY FROM VEHICLE",54,"M","F",108,"PARKING LOT","IC","Invest Cont","300 S  BURNSIDE                     AV",34.0707,-118.3552,1,"0","Afternoon","Sunday"
210814038,2021-09-14,2021-09-06,1245,8,"West LA",811,1,330,"BURGLARY FROM VEHICLE",59,"M","O",108,"PARKING LOT","IC","Invest Cont","500    LOS LIONES                   DR",34.046,-118.5593,8,"1","Afternoon","Monday"
202017044,2020-11-12,2020-09-06,1900,20,"Olympic",2034,1,330,"BURGLARY FROM VEHICLE",73,"F","A",101,"STREET","IC","Invest Cont","700 S  NORMANDIE                    AV",34.0596,-118.3022,67,"1","Evening","Sunday"
220410265,2022-06-26,2022-06-25,2230,4,"Hollenbeck",429,1,330,"BURGLARY FROM VEHICLE",70,"M","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","5400    TWMPLETON                    ST",34.0865,-118.1647,1,"0","Evening","Saturday"
240210551,2024-06-03,2024-06-01,623,2,"Rampart",249,1,330,"BURGLARY FROM VEHICLE",33,"M","H",707,"GARAGE/CARPORT","IC","Invest Cont","600    ST PAUL                      AV",34.0535,-118.2608,2,"1","Morning","Saturday"
200708246,2020-04-12,2020-04-11,1430,7,"Wilshire",749,1,330,"BURGLARY FROM VEHICLE",32,"F","H",101,"STREET","IC","Invest Cont","8TH                          ST",34.0591,-118.3205,1,"0","Afternoon","Saturday"
221314569,2022-07-15,2022-07-15,1730,13,"Newton",1372,1,330,"BURGLARY FROM VEHICLE",21,"F","H",104,"DRIVEWAY","IC","Invest Cont","5600 S  MAIN                         ST",33.9915,-118.2739,0,"0","Afternoon","Friday"
210808917,2021-05-03,2021-05-02,2000,8,"West LA",886,1,330,"BURGLARY FROM VEHICLE",76,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","2700    MOTOR                        AV",34.0434,-118.4052,1,"0","Evening","Sunday"
220309018,2022-04-11,2022-04-08,430,3,"Southwest",377,1,330,"BURGLARY FROM VEHICLE",45,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","S  NORMANDIE                    AV",34.0184,-118.3001,3,"1","Morning","Friday"
220412626,2022-08-26,2022-08-23,1700,4,"Hollenbeck",477,1,330,"BURGLARY FROM VEHICLE",23,"M","O",101,"STREET","IC","Invest Cont","900 S  SOTO                         ST",34.0344,-118.2157,3,"1","Afternoon","Tuesday"
200912191,2020-07-10,2020-07-09,2300,9,"Van Nuys",969,1,330,"BURGLARY FROM VEHICLE",23,"M","W",101,"STREET","IC","Invest Cont","5000    COLDWATER CANYON             AV",34.1613,-118.4138,1,"0","Evening","Thursday"
242010873,2024-08-10,2024-08-09,1915,20,"Olympic",2029,1,330,"BURGLARY FROM VEHICLE",33,"M","B",108,"PARKING LOT","IC","Invest Cont","2900 W  6TH                          ST",34.0637,-118.2842,1,"0","Evening","Friday"
200810785,2020-06-14,2020-06-10,1900,8,"West LA",832,1,330,"BURGLARY FROM VEHICLE",23,"F","W",101,"STREET","IC","Invest Cont","KIOWA                        AV",34.0498,-118.4642,4,"1","Evening","Wednesday"
221420667,2022-11-08,2022-11-05,600,14,"Pacific",1488,1,330,"BURGLARY FROM VEHICLE",69,"M","W",108,"PARKING LOT","IC","Invest Cont","5700 W  CENTURY                      BL",33.9456,-118.3797,3,"1","Morning","Saturday"
211218113,2021-08-13,2021-08-13,840,12,"77th Street",1259,1,330,"BURGLARY FROM VEHICLE",34,"M","B",101,"STREET","IC","Invest Cont","800 E  73RD                         ST",33.9739,-118.2608,0,"0","Morning","Friday"
210815436,2021-10-20,2021-10-20,1350,8,"West LA",835,1,330,"BURGLARY FROM VEHICLE",65,"M","W",101,"STREET","IC","Invest Cont","MISSISSIPPI",34.0421,-118.4383,0,"0","Afternoon","Wednesday"
220612464,2022-06-27,2022-06-26,300,6,"Hollywood",644,1,330,"BURGLARY FROM VEHICLE",28,"M","O",108,"PARKING LOT","IC","Invest Cont","7100 W  SUNSET                       BL",34.098,-118.3441,1,"0","Midnight","Sunday"
200304113,2020-01-02,2020-01-02,500,3,"Southwest",375,1,330,"BURGLARY FROM VEHICLE",31,"F","B",101,"STREET","IC","Invest Cont","1600    LEIGHTON                     AV",34.0128,-118.3089,0,"0","Morning","Thursday"
210120770,2021-11-19,2021-11-18,1740,1,"Central",129,1,330,"BURGLARY FROM VEHICLE",31,"F","O",203,"OTHER BUSINESS","IC","Invest Cont","400 N  VIGNES                       ST",34.0511,-118.2334,1,"0","Afternoon","Thursday"
241111921,2024-11-04,2024-11-01,2200,11,"Northeast",1171,1,330,"BURGLARY FROM VEHICLE",34,"M","W",101,"STREET","IC","Invest Cont","BATES                        ST",34.0958,-118.2817,3,"1","Evening","Friday"
232009905,2023-04-19,2023-04-18,2220,20,"Olympic",2038,1,330,"BURGLARY FROM VEHICLE",25,"M","K",108,"PARKING LOT","IC","Invest Cont","3100    WILSHIRE                     BL",34.0618,-118.2891,1,"0","Evening","Tuesday"
221104401,2022-01-13,2022-01-11,2330,11,"Northeast",1143,1,330,"BURGLARY FROM VEHICLE",32,"M","B",101,"STREET","IC","Invest Cont","4200    FRANKLIN                     AV",34.1055,-118.2814,2,"1","Evening","Tuesday"
201504918,2020-01-17,2020-01-17,100,15,"N Hollywood",1549,1,330,"BURGLARY FROM VEHICLE",39,"F","B",108,"PARKING LOT","IC","Invest Cont","5500    BONNER                       AV",34.17,-118.3741,0,"0","Midnight","Friday"
211006163,2021-03-12,2021-02-16,1110,10,"West Valley",1091,1,330,"BURGLARY FROM VEHICLE",29,"F","W",101,"STREET","IC","Invest Cont","RESEDA",34.1407,-118.5467,24,"1","Morning","Tuesday"
222016185,2022-10-22,2022-07-28,2100,20,"Olympic",2063,1,330,"BURGLARY FROM VEHICLE",22,"F","W",108,"PARKING LOT","IC","Invest Cont","1100 S  OXFORD                       AV",34.0508,-118.3074,86,"1","Evening","Thursday"
240608408,2024-04-10,2024-04-09,1640,6,"Hollywood",668,1,330,"BURGLARY FROM VEHICLE",60,"F","B",101,"STREET","IC","Invest Cont","5600    VIRGINIA                     AV",34.0918,-118.3109,1,"0","Afternoon","Tuesday"
210408842,2021-05-20,2021-05-20,530,4,"Hollenbeck",424,1,330,"BURGLARY FROM VEHICLE",28,"M","H",108,"PARKING LOT","IC","Invest Cont","2200    LINCOLN PARK                 AV",34.0704,-118.2025,0,"0","Morning","Thursday"
242110500,2024-07-22,2024-07-13,2330,21,"Topanga",2143,1,330,"BURGLARY FROM VEHICLE",18,"M","W",716,"THEATRE/MOVIE","IC","Invest Cont","22800    VANOWEN                      ST",34.1937,-118.6234,9,"1","Evening","Saturday"
210119077,2021-10-22,2021-10-21,1745,1,"Central",142,1,330,"BURGLARY FROM VEHICLE",23,"M","C",707,"GARAGE/CARPORT","IC","Invest Cont","400 S  HILL                         ST",34.0519,-118.2531,1,"0","Afternoon","Thursday"
210108970,2021-04-16,2021-04-15,1900,1,"Central",195,1,330,"BURGLARY FROM VEHICLE",26,"F","B",101,"STREET","IC","Invest Cont","1700    SANTEE                       ST",34.0305,-118.262,1,"0","Evening","Thursday"
210909308,2021-05-15,2021-05-15,200,9,"Van Nuys",919,1,330,"BURGLARY FROM VEHICLE",56,"M","H",101,"STREET","IC","Invest Cont","6600    VENTURA CANYON               AV",34.1903,-118.4291,0,"0","Midnight","Saturday"
231812027,2023-06-15,2023-06-12,2000,18,"Southeast",1861,1,330,"BURGLARY FROM VEHICLE",19,"F","H",707,"GARAGE/CARPORT","IC","Invest Cont","11900 S  FIGUEROA                     ST",33.9274,-118.2871,3,"1","Evening","Monday"
210805990,2021-02-18,2021-02-17,1520,8,"West LA",823,1,330,"BURGLARY FROM VEHICLE",57,"F","W",101,"STREET","IC","Invest Cont","SUNSET                       BL",34.0385,-118.5258,1,"0","Afternoon","Wednesday"
200613138,2020-07-27,2020-07-18,330,6,"Hollywood",628,1,330,"BURGLARY FROM VEHICLE",22,"F","W",108,"PARKING LOT","IC","Invest Cont","2100 N  BEACHWOOD                    DR",34.1088,-118.3215,9,"1","Midnight","Saturday"
231907895,2023-04-10,2023-04-08,2100,19,"Mission",1981,1,330,"BURGLARY FROM VEHICLE",45,"M","H",101,"STREET","IC","Invest Cont","8700    ORION                        AV",34.2283,-118.472,2,"1","Evening","Saturday"
202006246,2020-02-16,2020-02-15,2000,20,"Olympic",2016,1,330,"BURGLARY FROM VEHICLE",50,"M","H",707,"GARAGE/CARPORT","IC","Invest Cont","100 S  MARIPOSA                     AV",34.0728,-118.2994,1,"0","Evening","Saturday"
230107606,2023-02-24,2023-02-21,1600,1,"Central",161,1,330,"BURGLARY FROM VEHICLE",37,"M","B",123,"PARKING UNDERGROUND/BUILDING","IC","Invest Cont","800    FRANCISCO                    ST",34.0473,-118.2641,3,"1","Afternoon","Tuesday"
201904501,2020-01-12,2020-01-12,155,19,"Mission",1909,1,330,"BURGLARY FROM VEHICLE",41,"M","W",101,"STREET","IC","Invest Cont","13800    MINDORA                      AV",34.3224,-118.4155,0,"0","Midnight","Sunday"
210120360,2021-11-12,2021-11-08,1530,1,"Central",111,1,330,"BURGLARY FROM VEHICLE",41,"F","H",123,"PARKING UNDERGROUND/BUILDING","IC","Invest Cont","600 N  BUNKER HILL                  AV",34.0613,-118.2446,4,"1","Afternoon","Monday"
202008566,2020-04-13,2020-04-13,1140,20,"Olympic",2024,1,330,"BURGLARY FROM VEHICLE",25,"M","H",101,"STREET","IC","Invest Cont","WILSHIRE                     BL",34.0617,-118.3053,0,"0","Morning","Monday"
210120403,2021-11-13,2021-11-13,155,1,"Central",182,1,330,"BURGLARY FROM VEHICLE",32,"M","W",108,"PARKING LOT","IC","Invest Cont","1100 S  HOPE                         ST",34.0414,-118.2638,0,"0","Midnight","Saturday"
220416245,2022-12-11,2022-10-05,1400,4,"Hollenbeck",401,1,330,"BURGLARY FROM VEHICLE",52,"M","H",101,"STREET","IC","Invest Cont","3500    PASADENA                     AV",34.0856,-118.2131,67,"1","Afternoon","Wednesday"
231112716,2023-08-28,2023-08-26,1800,11,"Northeast",1147,1,330,"BURGLARY FROM VEHICLE",39,"M","H",101,"STREET","IC","Invest Cont","2600    GRANADA                      ST",34.1019,-118.2264,2,"1","Afternoon","Saturday"
201408103,2020-03-11,2020-03-03,2300,14,"Pacific",1409,1,330,"BURGLARY FROM VEHICLE",26,"M","O",108,"PARKING LOT","IC","Invest Cont","3600    WATSEKA                      AV",34.0288,-118.3996,8,"1","Evening","Tuesday"
221507656,2022-03-28,2022-03-27,1500,15,"N Hollywood",1548,1,330,"BURGLARY FROM VEHICLE",30,"M","W",122,"VEHICLE, PASSENGER/TRUCK","IC","Invest Cont","5300    DENNY                        AV",34.1667,-118.3643,1,"0","Afternoon","Sunday"
210905956,2021-02-19,2021-02-12,1700,9,"Van Nuys",985,1,330,"BURGLARY FROM VEHICLE",38,"F","W",101,"STREET","IC","Invest Cont","4500    STANSBURY                    AV",34.153,-118.4411,7,"1","Afternoon","Friday"
231517891,2023-11-21,2023-11-21,350,15,"N Hollywood",1596,1,330,"BURGLARY FROM VEHICLE",39,"M","H",105,"PEDESTRIAN OVERCROSSING","IC","Invest Cont","11300    VENTURA                      BL",34.1406,-118.376,0,"0","Midnight","Tuesday"
221517718,2022-11-14,2022-11-14,1500,15,"N Hollywood",1599,1,330,"BURGLARY FROM VEHICLE",56,"F","W",101,"STREET","IC","Invest Cont","MULHOLLAND                   DR",34.1195,-118.3531,0,"0","Afternoon","Monday"
200813812,2020-09-07,2020-09-06,1600,8,"West LA",824,1,330,"BURGLARY FROM VEHICLE",51,"M","O",101,"STREET","IC","Invest Cont","1400    LONGWORTH                    DR",34.0535,-118.4972,1,"0","Afternoon","Sunday"
220614075,2022-08-01,2022-07-31,230,6,"Hollywood",622,1,330,"BURGLARY FROM VEHICLE",27,"M","H",152,"UNDERPASS/BRIDGE*","IC","Invest Cont","7200    HILLSIDE                     AV",34.1046,-118.3461,1,"0","Midnight","Sunday"
211111448,2021-08-02,2021-07-30,1940,11,"Northeast",1169,1,330,"BURGLARY FROM VEHICLE",22,"F","W",504,"OTHER RESIDENCE","IC","Invest Cont","5500    MEDIA                        DR",34.106,-118.1948,3,"1","Evening","Friday"
220322330,2022-12-25,2022-12-24,1600,3,"Southwest",362,1,330,"BURGLARY FROM VEHICLE",35,"M","B",101,"STREET","IC","Invest Cont","3900    ROXANNE                      AV",34.0162,-118.3483,1,"0","Afternoon","Saturday"
240104530,2024-01-08,2024-01-08,135,1,"Central",145,1,330,"BURGLARY FROM VEHICLE",53,"M","W",101,"STREET","IC","Invest Cont","400 S  LOS ANGELES                  ST",34.0471,-118.2474,0,"0","Midnight","Monday"
201713199,2020-09-13,2020-09-13,830,17,"Devonshire",1776,1,330,"BURGLARY FROM VEHICLE",42,"M","O",108,"PARKING LOT","IC","Invest Cont","9100    BALBOA                       BL",34.2357,-118.5025,0,"0","Morning","Sunday"
201417447,2020-09-19,2020-09-18,1900,14,"Pacific",1444,1,330,"BURGLARY FROM VEHICLE",22,"M","W",123,"PARKING UNDERGROUND/BUILDING","IC","Invest Cont","13600    MARINA POINTE                DR",33.9849,-118.4445,1,"0","Evening","Friday"
201404375,2020-01-06,2020-01-06,1650,14,"Pacific",1412,1,330,"BURGLARY FROM VEHICLE",25,"M","O",101,"STREET","AO","Adult Other","400    PACIFIC                      AV",33.9947,-118.4778,0,"0","Afternoon","Monday"
210115223,2021-08-15,2021-08-14,1715,1,"Central",159,1,330,"BURGLARY FROM VEHICLE",40,"M","H",156,"VALET","IC","Invest Cont","500    MATEO                        ST",34.0412,-118.2331,1,"0","Afternoon","Saturday"
210710176,2021-06-03,2021-05-28,750,7,"Wilshire",765,1,330,"BURGLARY FROM VEHICLE",52,"F","W",210,"RESTAURANT/FAST FOOD","IC","Invest Cont","4800 W  PICO                         BL",34.0483,-118.3412,6,"1","Morning","Friday"
202107860,2020-03-30,2020-03-30,1745,21,"Topanga",2196,1,330,"BURGLARY FROM VEHICLE",32,"F","O",108,"PARKING LOT","IC","Invest Cont","20700    WELLS                        DR",34.1578,-118.584,0,"0","Afternoon","Monday"
201913277,2020-08-14,2020-08-13,2335,19,"Mission",1952,1,330,"BURGLARY FROM VEHICLE",33,"M","H",101,"STREET","IC","Invest Cont","10000 N  SEPULVEDA                    BL",34.2539,-118.4675,1,"0","Evening","Thursday"
221015195,2022-10-10,2022-09-26,1400,10,"West Valley",1018,1,330,"BURGLARY FROM VEHICLE",30,"M","K",203,"OTHER BUSINESS","IC","Invest Cont","15800    STRATHERN                    ST",34.2157,-118.4771,14,"1","Afternoon","Monday"
230218615,2023-09-29,2023-09-28,2030,2,"Rampart",219,1,330,"BURGLARY FROM VEHICLE",31,"F","W",101,"STREET","IC","Invest Cont","1100    BELLEVUE                     AV",34.0653,-118.2492,1,"0","Evening","Thursday"
211112679,2021-09-05,2021-09-02,2105,11,"Northeast",1171,1,330,"BURGLARY FROM VEHICLE",27,"M","A",101,"STREET","IC","Invest Cont","W  SUNSET                       BL",34.0876,-118.2759,3,"1","Evening","Thursday"
202116843,2020-12-10,2020-12-09,1500,21,"Topanga",2158,1,330,"BURGLARY FROM VEHICLE",20,"M","W",108,"PARKING LOT","IC","Invest Cont","6300    VARIEL                       AV",34.1845,-118.5928,1,"0","Afternoon","Wednesday"
240411071,2024-10-25,2024-10-25,1450,4,"Hollenbeck",497,1,330,"BURGLARY FROM VEHICLE",31,"M","H",203,"OTHER BUSINESS","IC","Invest Cont","2700 E  OLYMPIC                      BL",34.0243,-118.2198,0,"0","Afternoon","Friday"
201508871,2020-04-17,2020-04-16,1700,15,"N Hollywood",1585,1,330,"BURGLARY FROM VEHICLE",24,"F","W",101,"STREET","IC","Invest Cont","4200    ARCH                         DR",34.1416,-118.3732,1,"0","Afternoon","Thursday"
240910474,2024-07-21,2024-07-20,400,9,"Van Nuys",905,1,330,"BURGLARY FROM VEHICLE",39,"M","H",101,"STREET","IC","Invest Cont","7400    KESTER                       AV",34.2048,-118.4575,1,"0","Morning","Saturday"
232009977,2023-04-05,2023-04-04,2330,20,"Olympic",2055,1,330,"BURGLARY FROM VEHICLE",25,"F","H",101,"STREET","IC","Invest Cont","KENMORE                      AV",34.0527,-118.2968,1,"0","Evening","Tuesday"
210413063,2021-09-21,2021-09-18,230,4,"Hollenbeck",466,1,330,"BURGLARY FROM VEHICLE",24,"M","W",101,"STREET","IC","Invest Cont","CESAR E CHAVEZ",34.0446,-118.2029,3,"1","Midnight","Saturday"
220807988,2022-04-05,2022-04-04,630,8,"West LA",816,1,330,"BURGLARY FROM VEHICLE",22,"F","O",707,"GARAGE/CARPORT","IC","Invest Cont","400    GAYLEY                       AV",34.0673,-118.4534,1,"0","Morning","Monday"
230122813,2023-10-27,2023-10-23,2030,1,"Central",185,1,330,"BURGLARY FROM VEHICLE",20,"F","B",116,"OTHER/OUTSIDE","IC","Invest Cont","1000 S  HILL                         ST",34.0417,-118.2584,4,"1","Evening","Monday"
210120718,2021-11-18,2021-11-18,1830,1,"Central",159,1,330,"BURGLARY FROM VEHICLE",42,"M","W",101,"STREET","IC","Invest Cont","4TH",34.042,-118.234,0,"0","Afternoon","Thursday"
221218419,2022-08-10,2022-08-09,100,12,"77th Street",1233,1,330,"BURGLARY FROM VEHICLE",29,"M","H",407,"HARDWARE/BUILDING SUPPLY","IC","Invest Cont","1800 W  SLAUSON                      AV",33.9892,-118.3089,1,"0","Midnight","Tuesday"
222019202,2022-10-22,2022-10-22,540,20,"Olympic",2042,1,330,"BURGLARY FROM VEHICLE",43,"M","H",707,"GARAGE/CARPORT","IC","Invest Cont","MANHATTAN                    PL",34.0559,-118.3101,0,"0","Morning","Saturday"
201910722,2020-06-09,2020-06-03,1600,19,"Mission",1981,1,330,"BURGLARY FROM VEHICLE",32,"F","W",101,"STREET","IC","Invest Cont","8400    ORION                        AV",34.2231,-118.4721,6,"1","Afternoon","Wednesday"
220710260,2022-06-10,2022-06-07,300,7,"Wilshire",779,1,330,"BURGLARY FROM VEHICLE",40,"F","H",101,"STREET","IC","Invest Cont","1600    3RD                          AV",34.0436,-118.3201,3,"1","Midnight","Tuesday"
200514374,2020-09-19,2020-09-19,1155,5,"Harbor",504,1,330,"BURGLARY FROM VEHICLE",26,"F","B",404,"DEPARTMENT STORE","IC","Invest Cont","190TH",33.8583,-118.2992,0,"0","Morning","Saturday"
211111404,2021-08-01,2021-07-22,1800,11,"Northeast",1133,1,330,"BURGLARY FROM VEHICLE",46,"M","H",101,"STREET","IC","Invest Cont","3400    HOLLYDALE                    DR",34.1134,-118.2609,10,"1","Afternoon","Thursday"
220122862,2022-10-19,2022-10-19,740,1,"Central",159,1,330,"BURGLARY FROM VEHICLE",32,"F","O",107,"VACANT LOT","IC","Invest Cont","400 S  HEWITT                       ST",34.0436,-118.2354,0,"0","Morning","Wednesday"
221116846,2022-11-28,2022-11-26,2200,11,"Northeast",1148,1,330,"BURGLARY FROM VEHICLE",26,"F","O",101,"STREET","IC","Invest Cont","700    QUAIL                        DR",34.1045,-118.2125,2,"1","Evening","Saturday"
210106184,2021-02-17,2020-11-16,1000,1,"Central",162,1,330,"BURGLARY FROM VEHICLE",28,"M","H",108,"PARKING LOT","IC","Invest Cont","800 S  HILL                         ST",34.0462,-118.2585,93,"1","Morning","Monday"
210617013,2021-10-06,2021-10-05,2245,6,"Hollywood",646,1,330,"BURGLARY FROM VEHICLE",34,"M","B",101,"STREET","IC","Invest Cont","SUNSET",34.098,-118.3338,1,"0","Evening","Tuesday"
230104903,2023-01-14,2023-01-13,2015,1,"Central",133,1,330,"BURGLARY FROM VEHICLE",24,"F","F",108,"PARKING LOT","IC","Invest Cont","200 S  BROADWAY",34.0524,-118.2467,1,"0","Evening","Friday"
201911701,2020-07-02,2020-07-02,810,19,"Mission",1958,1,330,"BURGLARY FROM VEHICLE",35,"F","B",108,"PARKING LOT","IC","Invest Cont","9700    WOODMAN                      AV",34.2464,-118.4477,0,"0","Morning","Thursday"
241309077,2024-05-05,2024-05-04,2330,13,"Newton",1307,1,330,"BURGLARY FROM VEHICLE",33,"M","B",733,"BAR/SPORTS BAR (OPEN DAY & NIGHT)","IC","Invest Cont","OLYMPIC",34.0289,-118.2405,1,"0","Evening","Saturday"
240117791,2024-08-31,2024-08-30,2347,1,"Central",185,1,330,"BURGLARY FROM VEHICLE",45,"M","F",123,"PARKING UNDERGROUND/BUILDING","IC","Invest Cont","S  BROADWAY",34.0409,-118.2574,1,"0","Evening","Friday"
210218520,2021-11-25,2021-11-20,1900,2,"Rampart",279,1,330,"BURGLARY FROM VEHICLE",33,"M","H",101,"STREET","IC","Invest Cont","1200 W  OLYMPIC                      BL",34.0469,-118.2691,5,"1","Evening","Saturday"
210413299,2021-09-28,2021-09-27,700,4,"Hollenbeck",437,1,330,"BURGLARY FROM VEHICLE",57,"F","H",104,"DRIVEWAY","IC","Invest Cont","4700    DRUID                        ST",34.0699,-118.1834,1,"0","Morning","Monday"
210122046,2021-12-12,2021-12-12,1430,1,"Central",119,1,330,"BURGLARY FROM VEHICLE",44,"F","B",101,"STREET","IC","Invest Cont","800    LYON                         ST",34.0555,-118.232,0,"0","Afternoon","Sunday"
230112356,2023-05-14,2023-05-14,1010,1,"Central",164,1,330,"BURGLARY FROM VEHICLE",40,"F","O",108,"PARKING LOT","IC","Invest Cont","600 S  SPRING                       ST",34.046,-118.251,0,"0","Morning","Sunday"
201508528,2020-04-07,2020-04-04,1530,15,"N Hollywood",1566,1,330,"BURGLARY FROM VEHICLE",46,"M","O",101,"STREET","IC","Invest Cont","SATSUMA                      AV",34.1481,-118.3673,3,"1","Afternoon","Saturday"
210707576,2021-04-10,2021-04-08,2200,7,"Wilshire",745,1,330,"BURGLARY FROM VEHICLE",64,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","700 S  COCHRAN                      AV",34.0618,-118.3473,2,"1","Evening","Thursday"
202007999,2020-03-27,2020-03-26,2100,20,"Olympic",2031,1,330,"BURGLARY FROM VEHICLE",33,"F","W",123,"PARKING UNDERGROUND/BUILDING","IC","Invest Cont","700 S  MANHATTAN                    PL",34.0597,-118.3101,1,"0","Evening","Thursday"
201818958,2020-10-15,2020-10-15,920,18,"Southeast",1837,1,330,"BURGLARY FROM VEHICLE",35,"M","H",101,"STREET","IC","Invest Cont","GRANDEE",33.9379,-118.244,0,"0","Morning","Thursday"
